,Device_ID,Event_ID,Event_start_time,Tags,Free_text,Name_of_cat,Weight_of_cat,Tare_weight,min_sum,max_sum,mean_sum,std_sum,duration_of_event,max_10_dev,max_10_dur,Total_Tare_weight,hour_day
66,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjo5YTU2YzE3Zi1lMzI0LTRkYzMtYmI0My0xYzI0OGVjODRhNGI=,2021-10-14 14:03:25,"['cat in box', 'non_elimination']","14:03:25	14:03:54	Confirmed activity, cat in the box, non-elimination",Negan,4764,"[1024, 1345, 481, 4715]",5603.0,24801.0,9052.42494419643,2222.352238233519,89.57494500000257,7550.0,45.45,7565,14.1
67,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjo5YzFkMmJjZC00N2E1LTRkNjctOGQyZi1iNGU5NzJkYmE3NTY=,2020-12-10 09:19:33,"['cat in box', 'urination']",,Negan,5507,"[1844, -28, 2407, 3315]",7564.0,19676.0,10328.723889802632,2757.2446721736396,121.57494099999928,7570.0,38.1,7538,9.3
68,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjo5ZGI0ZTExOS0xODVjLTRiN2QtYTViMy0yNTEyMThhODY0OWQ=,2021-10-15 15:36:38,"['non_elimination', 'cat in box']","15:37:27	15:37:29	Confirmed activity, cat in the box, non-elimination",Negan,5421,"[421, 2000, 738, 4756]",5619.0,24703.0,8031.0580035971225,815.8198455977455,111.1749449999993,7910.0,91.75,7915,15.6
69,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjo5ZTM5Yjg4NC1lZDVjLTQ0NGQtODhjYS1lN2I2ODYzYWM1YTI=,2020-12-26 11:59:58,"['urination', 'cat in box']","12:00:13	12:01:42	Confirmed activity, cat in the box, urination",Negan,5546,"[841, -106, 3359, 2895]",6973.0,13252.0,10217.200772849463,2688.7387493684378,148.77493700000286,6990.0,40.3,6989,12.0
70,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjo5ZWU0MWI3OC1jOTc0LTQ4YmMtODZlMy0zY2EzNWJjNTQwMmQ=,2020-12-18 09:55:00,"['urination', 'cat in box']","9:55:15	9:56:16	Confirmed activity, cat in the box, urination,	jumped into box",Negan,5512,"[1281, -969, 2246, 4439]",7010.0,17596.0,9769.732319078947,2748.5587607425005,121.57493100000283,7010.0,32.375,6997,9.9
71,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjowMzUxNjAzNy1jNzNkLTQ3MjMtYjAxNS1mNThmYTczYmUxZWM=,2020-11-29 10:14:14,"['cat in box', 'urination']",,Negan,5521,"[1732, -299, 2244, 3688]",7377.0,13854.0,10113.282491721855,2745.917334997503,120.77495400000272,7380.0,54.025,7365,10.2
72,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjowNDk1OGQwMS03ODU2LTQ2ZGYtYmNkMS0xYjQ1ZDcyNTIzYzk=,2021-10-14 10:05:26,"['non_elimination', 'cat in box']","10:05:19	10:05:25	Confirmed activity, cat in the box, non-elimination",Negan,1922,"[977, 1384, 431, 4770]",7557.0,9517.0,7576.988898026316,123.75025389657992,60.77494300000262,7560.0,43.925,7562,10.1
73,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjowNGQwNjYzOC00OGM3LTQ3YmItYWI1Zi0wM2QyZDRkMTcyODk=,2021-09-12 15:20:40,"['non_elimination', 'cat in box']","15:20:42	15:20:46	Confirmed activity, cat in the box, non-elimination",,5033,"[-303, -536, 406, 3339]",2888.0,12733.0,3164.726171875,1105.939815963088,63.97494599998845,2890.0,51.475,2906,15.3
74,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjowNjAzMDNjNS1iNjE0LTRhOTctYmM1Zi0yNDkwZWJhZmJlYmE=,2020-12-15 15:29:37,"['urination', 'cat in box']","15:29:41	15:31:02	Confirmed activity, cat in the box, urination",Negan,5501,"[1656, 0, 3512, 1786]",6958.0,13328.0,9686.841611842105,2702.3952199366454,151.97495300000264,6960.0,64.525,6954,15.5
75,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjowNjI0MjBkZS03ZDM5LTRmZmUtOTQ5OS0wM2IxOWM2YjA5YzA=,2020-12-21 14:28:02,"['urination', 'cat in box']","14:27:51	14:28:46	Confirmed activity, cat in the box, urination",Negan,5756,"[1908, -283, 3923, 2489]",8028.0,14966.0,9929.627038043478,2620.0578206656614,110.37495399998852,8030.0,52.475,8037,14.5
76,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjowNmQzOTlkYS1jMDc2LTQ2YWItYWM3NS04MThlYzIwMzI5ZGY=,2021-01-14 11:43:46,"['cat in box', 'defecation']","11:43:52	11:46:05	Confirmed activity, cat in the box, defecation",Negan,5478,"[1613, -246, 3100, 2656]",7137.0,13613.0,10899.671234631147,2537.1291123198325,195.1749540000028,7140.0,45.575,7123,11.7
77,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjowNzgwNzhhYS04OTJmLTQ5ZjMtYmIwMS0wMzYwM2VmYjRmNzc=,2021-01-05 10:46:44,"['cat in box', 'defecation']","10:46:33	10:48:12	Confirmed activity, cat in the box, defecation",Negan,5518,"[1532, 423, 3269, 4337]",9567.0,16226.0,12846.791778074867,2703.083969612319,149.5749569999993,9590.0,20.175,9561,10.8
78,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjowODcyNDQwYy05ODQ0LTQ4YjUtYWM0Yy1hMmY1NTU1ZGRjNGI=,2021-01-01 08:20:08,"['urination', 'cat in box']","8:20:36	8:21:55	Confirmed activity, cat in the box, urination",Negan,5470,"[2066, 420, 1779, 3672]",7759.0,14282.0,10068.401229919678,2648.4697088041735,199.17499900000257,7950.0,66.75,7937,8.3
79,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjowZTA1YzIxMy0zM2I3LTRiMTAtOTk3OS01MmQxNmQwNWJmMDA=,2020-12-02 14:55:04,"['cat in box', 'urination']",,Negan,5175,"[217, -101, 3110, 3941]",7213.0,18994.0,9777.186215753425,2656.859847568875,116.774930999989,7230.0,45.775,7167,14.9
80,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjowZWJkZWNlNS1hNzliLTQ3YTktYjIxMi05ZTZkMGJhMzI0NWE=,2021-10-15 08:42:02,"['non_elimination', 'cat in box']","8:42:03	8:42:43	Confirmed activity, cat in the box, non-elimination	Standing still in box",Negan,4643,"[316, 2162, 578, 4872]",7925.0,17709.0,9756.45560515873,2265.7901625685045,100.77494600000271,7930.0,35.875,7928,8.7
81,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoxMDY0MjU2ZS0wZWNhLTQyNjItODRkNy1jYmVhOWEwYWY1NGU=,2021-01-06 13:26:35,"['cat in box', 'urination']","13:26:34	13:27:46	Confirmed activity, cat in the box, urination",Negan,5549,"[1507, 645, 1522, 3606]",7272.0,13927.0,10233.35556402439,2753.8768595007245,131.17493100000274,7280.0,34.125,7280,13.4
82,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoxMjFmYjhkOS01NmU0LTQzZmUtYWFlYS02ZmE5NmMyZGY0ZWM=,2020-12-07 09:56:41,"['cat in box', 'non_elimination']",,Negan,5526,"[1746, -923, 2504, 3640]",6961.0,12782.0,10113.868016759776,2714.971320577691,143.17493500000273,6960.0,45.475,6967,9.9
83,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoxMjNjYzgwYi1hMGVmLTQ5Y2UtYTEyOS1jNWM5Y2I5ZDBlNWI=,2021-01-09 15:43:52,"['cat in box', 'non_elimination']","15:44:00	15:44:22	Confirmed activity, cat in the box, non-elimination",Negan,5622,"[1318, 682, 1533, 3506]",7024.0,13599.0,8357.906856796117,2256.707163405848,82.3749550000025,7030.0,35.25,7039,15.7
84,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoxMmQ4ODk4Ny02ZWZjLTQ3NDctYWFiZS00YzdiMzZmM2NhZmE=,2021-10-05 06:37:23,"['cat in box', 'urination']","6:37:19	6:39:14	Confirmed activity, cat in the box, urination",Negan,4640,"[-328, 990, 1254, 5766]",7699.0,13203.0,10718.496185446009,2224.0065827471944,170.37494400000287,7720.0,31.45,7682,6.6
85,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoxMzczZDE2Zi1kNWM0LTRiOWEtYWQ2ZS05NjA0NzIxNTU4ODE=,2021-09-13 15:35:53,"['non_elimination', 'cat in box']","15:35:54	15:35:57	Confirmed activity, cat in the box, non-elimination",,5445,"[-609, -702, 524, 3108]",2315.0,12361.0,2473.774369266055,852.3658045145027,87.17494300000317,2310.0,42.625,2321,15.6
86,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoxMzk4MmFlNS0zMDQ1LTRjYWQtODQxNS0yMzBjYmIxZjJjNTU=,2021-01-11 09:29:55,"['urination', 'cat in box']","9:29:54	9:31:22	Confirmed activity, cat in the box, urination",Negan,5561,"[1315, 355, 1714, 4189]",7585.0,14339.0,10651.87956871345,2749.369149609666,136.77494400000273,7590.0,30.05,7573,9.5
87,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoxNDRlYmQ0Mi00YTBhLTRiMTktOTAxMi02ODlmMDZhM2ZmZmM=,2020-12-20 09:53:56,"['defecation', 'cat in box']","9:53:46	9:55:58	Confirmed activity, cat in the box, defecation",Negan,5484,"[1940, 145, 3583, 2453]",8148.0,14936.0,11788.55171460177,2587.2036935856763,180.7749419999993,8150.0,44.525,8121,9.9
88,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoxZDVjYmU0My0wM2YzLTRiMDAtOGZkNC04MGQ3MjY0OThkMDk=,2021-10-05 10:04:46,"['cat in box', 'non_elimination']","10:04:45	10:04:52	Confirmed activity, cat in box, non-elimination",Negan,4763,"[1228, 615, 415, 5358]",7586.0,12911.0,7947.513719512195,1185.2258055989762,65.57494399999928,7600.0,29.85,7616,10.1
89,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoxZjc4MjVkZi00MGIzLTQ5M2YtOWU3YS0xM2U4YWY3ODlmZjQ=,2020-12-26 03:16:41,"['urination', 'cat in box']","3:16:56	3:18:20	Confirmed activity, cat in the box, urination",Negan,5514,"[1177, -1423, 4122, 3244]",7146.0,13663.0,10333.618055555555,2714.396707488862,143.97493499998882,7150.0,32.85,7120,3.3
90,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoxZTc5YjI4ZS1jZjY2LTQ5MGEtOTBlMi00YTBkMmM3OTJkOTI=,2021-09-12 15:06:03,"['cat in box', 'non_elimination']","15:06:03	15:06:07	Confirmed activity, cat in the box, non-elimination",,5418,"[-375, -461, 406, 3351]",2893.0,11282.0,3094.578488372093,940.742902147694,68.77494400000296,2900.0,51.625,2921,15.1
91,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoyMDAyOTA2ZS04ZGVlLTQ0OGUtODViNC02NTQ4NGJiMjdlNTY=,2020-12-04 09:06:59,"['cat in box', 'urination']",,Negan,5100,"[291, -960, 3019, 4297]",6979.0,13703.0,9724.32620967742,2625.619729884612,123.97495600000276,7080.0,23.275,6647,9.1
92,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoyMGE3ZmY5ZS0zZGIwLTQ0ZmMtOGM4MS00YjYzZDVmNDY3OWI=,2020-12-01 05:53:38,"['urination', 'cat in box']",,Negan,5497,"[431, -139, 3148, 3880]",7355.0,13649.0,10599.956018518518,2675.976598081783,151.17495500000268,7360.0,43.875,7320,5.9
93,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoyMmQ2YWVhYi0zZGJmLTRhYzAtYmY2OC01YzkyOTk4MjlhYWQ=,2020-12-13 14:25:57,"['defecation', 'cat in box']","14:26:01	14:28:48	Confirmed activity, cat in the box, defecation",Negan,5471,"[2932, -1330, 3115, 2774]",7387.0,14360.0,11528.71600877193,2423.4947368183502,227.9749320000028,7510.0,44.525,7491,14.4
94,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoyMTRkMGM3ZS04MmQzLTRlYTItYjc2Ni1iNzIwNzA3YWJmMDI=,2020-12-21 09:27:45,"['urination', 'cat in box']","9:27:37	9:28:38	Confirmed activity, cat in the box, urination",Negan,5506,"[1690, -521, 4382, 2491]",8045.0,14570.0,10478.215303308823,2726.161536967323,108.77495100000306,8050.0,48.45,8042,9.5
95,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoyNjgxY2M5Ny03OTc2LTQwNjAtYTYyOS04M2M5MDhiYTExM2Q=,2020-12-19 06:37:33,"['non_elimination', 'cat in box']","6:37:33	6:37:42	Confirmed activity, cat in the box, non-elimination",Negan,5658,"[2835, -1348, 2090, 3471]",7038.0,13151.0,7672.930232558139,1713.1626857117806,68.77497600000243,7050.0,36.975,7048,6.6
96,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoyNzAxMzFiZi00MzNjLTQ5YWQtYWQ4YS0xZWE1MjgxNDEyMzY=,2021-01-05 02:08:30,"['cat in box', 'urination']","2:08:25	2:10:34	Confirmed activity, cat in the box, urination",Negan,5496,"[2265, 297, 2364, 4817]",9745.0,16702.0,13428.730064655172,2578.978992354943,185.57498000000305,9750.0,20.3,9743,2.1
97,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoyOGQ3MzMyOC05ZDA2LTQ1MTgtOWVjZC1lNjcyY2I1NWRlMTY=,2021-01-07 01:47:22,"['urination', 'cat in box']","1:48:02	1:50:47	Confirmed activity, cat in the box, urination",Negan,5525,"[2386, 243, 1064, 3593]",7272.0,13740.0,10246.610017123288,2694.1180796239855,291.97494199999926,7300.0,77.8,7286,1.8
98,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoyYmUxMjAyYS1lODQzLTRhMjAtOGI2Ni01NmMyMzZmYmY2M2U=,2021-01-14 22:33:02,"['non_elimination', 'cat in box']","22:32:53	22:33:21	Confirmed activity, cat in the box, non-elimination",Negan,5533,"[2188, -754, 2343, 3361]",7120.0,14939.0,8131.729502688172,2128.9340080198867,74.37493400000267,7120.0,33.6,7138,22.6
99,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoyZjE4OWY0Ny1jOTYxLTRkZjYtOWRiYi01MDEwY2U3YzljZGQ=,2021-01-07 14:53:30,"['urination', 'cat in box']","14:54:08	14:54:56	Confirmed activity, cat in the box, urination",Negan,5709,"[1150, 61, 2082, 4371]",7651.0,14896.0,9510.600520833334,2606.026681241776,143.97497800000082,7660.0,59.925,7664,14.9
100,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoyZTgwZDYyNS03MTE3LTQ5M2QtYWYxYy02ZDkzNmM2YjViN2E=,2021-01-05 06:31:46,"['non_elimination', 'cat in box']","6:31:39	6:32:00	Confirmed activity, cat in the box, non-elimination",Negan,5675,"[2262, 437, 2466, 4587]",9736.0,15846.0,10903.554445876289,2214.6767000742975,77.57493200000272,9740.0,20.65,9752,6.5
101,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjoyZWI5MWU0OC1lMDJiLTQ3NmUtOTFmYS0wNDk0ZWQxMGRmYTQ=,2021-01-12 19:15:59,"['non_elimination', 'cat in box']","19:16:01	19:18:48	Confirmed activity, cat in the box, non-elimination",Negan,5558,"[1756, -955, 3433, 3180]",7433.0,13906.0,11491.822443181818,2459.455570142483,228.7749760000003,7440.0,34.525,7414,19.2
102,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjozMDhiMjFmYS1mZTI2LTRkZTMtODAwNS0zMmZmNGNkZTc0YTk=,2020-12-02 08:23:57,"['cat in box', 'urination']",,Negan,5016,"[15, -126, 3054, 3924]",7338.0,13451.0,9935.36444536424,2611.9734606185484,120.77493100000264,7340.0,28.5,6867,8.4
103,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjozMjFkY2Y0Zi02MDg2LTRiZDctYjQwNy1lZTk3NTQwOTFmOTk=,2021-10-04 14:12:21,"['cat in box', 'urination']","14:12:22	14:13:47	Confirmed activity, cat in the box, urination",Negan,4650,"[-537, 1009, 1725, 5483]",7479.0,17910.0,9583.552524038461,2285.133116399225,207.9749460000028,7680.0,87.775,7680,14.2
104,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjozNWViNzQ5MC00NWFiLTRjYzgtOGJkMC1lOTAxNzY0YWU1NTk=,2021-10-16 05:27:49,"['non_elimination', 'cat in box']","5:27:50	5:27:58	Confirmed activity, cat in the box, non-elimination",Negan,4767,"[432, 1973, 769, 4725]",7896.0,12929.0,8345.46213235294,1333.2345895594829,67.97493100000293,7900.0,49.7,7899,5.5
105,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjphMDU3MGRjYS03YTZiLTQ3MzUtYWFiMi05ZjU3NTQzMDJkNWE=,2020-12-10 15:13:15,"['cat in box', 'defecation']",,Negan,5565,"[1754, -340, 2491, 3661]",7550.0,14508.0,11349.069791666667,2574.7845465601213,191.9749330000027,7560.0,33.35,7566,15.2
106,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjphMDU5YjY0OS02Y2IyLTQxODYtODYwYi1hN2M1MmQxMzYwZmY=,2021-01-05 15:05:36,"['urination', 'cat in box']","15:05:34	15:06:57	Confirmed activity, cat in the box, urination",Negan,5486,"[1110, 369, 3994, 4096]",9571.0,16099.0,12712.823149441341,2697.544894234075,143.1749379999992,9590.0,21.45,9569,15.1
107,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjphMzBlZmE5My03NTkyLTQ2YmUtOTBjOC0zNWQwZjYxMDkwYWI=,2021-01-09 10:53:35,"['cat in box', 'defecation']","10:53:34	10:54:29	Confirmed activity, cat in the box, defecation",Negan,5531,"[1203, 570, 1648, 3608]",7048.0,13699.0,9472.059259259258,2733.9507399531403,107.97493400000258,7050.0,52.125,7029,10.9
108,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjphMzc1YTJiOS1jNGNhLTQyMzMtYTA0Zi0wYTIzMmQ5ZjZhZjE=,2021-10-15 15:11:31,"['cat in box', 'non_elimination']","15:12:03	15:12:05	Confirmed activity, cat in the box, non-elimination",Negan,5134,"[406, 2026, 704, 4775]",5729.0,23729.0,8073.408368644068,914.49700259782,94.37494399998876,7910.0,71.95,7911,15.2
109,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjphNmM1NDY3MC1lNTQ5LTQwYjMtODhmZC03ZWNiYWMxNDEwODQ=,2020-12-18 09:58:12,"['cat in box', 'non_elimination']","9:59:23	10:00:54	Confirmed activity, cat in the box, non-elimination",Negan,5519,"[994, -918, 2495, 4443]",7010.0,12915.0,9372.992935823755,2698.645312404542,208.77493100000288,7010.0,67.375,7014,10.0
110,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjphYTdlNzhiNS02MGU2LTQ5ODAtOTU4My1jZjVjYjQ5ZmEyZDM=,2020-12-16 09:52:29,"['cat in box', 'defecation']","9:52:37	9:54:57	Confirmed activity, cat in the box, defecation",Negan,5433,"[1622, -827, 3239, 3018]",6949.0,13902.0,10943.268901209678,2532.6589185084235,198.37494300000287,7160.0,38.1,7052,9.9
111,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjphZjM3Y2YzMS00NmFjLTQzMjUtOTRlYi1hMTQ1NzA2OWM2MGU=,2020-12-01 12:51:51,"['non_elimination', 'cat in box']",,Negan,5536,"[2057, -475, 2343, 3251]",7135.0,13420.0,9147.802083333334,2637.8636831232,165.57494400000292,7160.0,62.575,7176,12.8
112,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpiMDIxNjViYS1kNjZmLTRmZGMtYjZjMi1mNTYxNTNlNTdjZGI=,2020-11-30 00:00:48,"['cat in box', 'urination']",,Negan,5521,"[2198, -231, 1730, 3697]",7405.0,13704.0,10660.776830808081,2691.4986097039227,237.5749539999993,7430.0,84.45,7394,0.0
113,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpiMTBkNzJiYS1lNTExLTRlYjItODY3YS0yNWFkMmYyMmU0MzM=,2020-12-14 08:40:01,"['non_elimination', 'cat in box']","8:40:00	8:40:25	Confirmed activity, cat in the box, non-elimination",Negan,5507,"[1584, -1346, 4345, 2387]",6968.0,13249.0,8247.380366161617,2305.624035444485,79.17493200000285,6970.0,52.55,6970,8.7
114,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpiODA1ZTU2OS1lOTg1LTQ3NjEtOGUxMy0zMzFkNzkxMGRhZjk=,2021-01-13 12:58:23,"['cat in box', 'non_elimination']","12:58:15	12:59:23	Confirmed activity, cat in the box, non-elimination",,5560,"[1538, -902, 3057, 3616]",7300.0,14660.0,9957.848672945205,2769.8439438619826,116.77494500000284,7310.0,30.675,7309,13.0
115,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpiYjBlMGZkOS00ZWNjLTRmNmItYjRjNi1iMTg3ODYyNGQwODY=,2020-12-19 01:48:40,"['urination', 'cat in box']","1:48:33	1:50:41	Confirmed activity, cat in the box, urination, jumped out of box",Negan,5527,"[1671, -1464, 2941, 3856]",7014.0,17631.0,10716.82254955947,2611.8174171123246,181.5749500000029,7030.0,39.625,7004,1.8
116,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpiYTU3ZWY4OS02YTdkLTRiNWUtYmQyZS04YTFlMTY4MThhZTg=,2020-12-12 10:35:38,"['cat in box', 'defecation']","10:35:48	10:37:04	Confirmed activity, cat in the box, defecation",Negan,5467,"[1797, 524, 2230, 2662]",7153.0,14134.0,10081.236435439561,2723.5324796456434,145.57493300000283,7240.0,42.55,7213,10.6
117,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpiYzUwNmE4YS0yZTBiLTQwZjEtYWVjMS0yMTdiZmI4ZjFkOGQ=,2020-12-01 12:58:54,"['cat in box', 'urination']",,Negan,5547,"[2013, -465, 2353, 3257]",7133.0,13523.0,9751.260708041958,2754.53051031113,114.37498300000266,7170.0,34.175,7158,13.0
118,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpiZDk1NTk0My1mZjM1LTRhMzYtYTI4MC1lZjllODVmMTVjZjM=,2021-09-15 15:59:46,"['non_elimination', 'cat in box']","15:59:47	16:00:28	Confirmed activity, cat in the box, non-elimination",,4769,"[-86, -558, 404, 3436]",3155.0,8438.0,5057.787202380952,2305.3066115836136,100.77493200000276,3190.0,52.35,3196,16.0
119,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpjMzU4YzgzNi04YzlkLTQ2ODAtYWEwYi1kMDkxMTdjYWQ4NGQ=,2020-12-03 01:45:24,"['cat in box', 'defecation']",,Negan,5227,"[578, 234, 2643, 3815]",7190.0,13106.0,10432.873744419643,2346.4196443316596,179.17494600000282,7200.0,23.85,7270,1.8
120,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpjNGY2ODM4ZS1mM2JhLTQ0NzEtOTQ0NS0yODhiMzRlYjJhMGQ=,2020-12-12 14:16:58,"['urination', 'cat in box']","14:16:51	14:20:27	Confirmed activity, cat in the box, urination",Negan,5496,"[1448, 448, 2646, 2686]",7252.0,13625.0,11506.320335820896,2300.1448562091364,267.974956000003,7260.0,30.35,7228,14.3
121,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpjNjEyY2I3Yy01MTBkLTQ1ZGEtYjYyMC03MTU4MjlkNzE0YWM=,2020-12-04 16:56:29,"['cat in box', 'urination']",,Negan,5675,"[268, -414, 3227, 4020]",7084.0,13721.0,9675.13442887931,2568.7502897131276,185.5749360000027,7240.0,20.25,7101,16.9
122,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpjNjMyYjVjMy0zNTA0LTRmOTAtYWUzYi0yMmUwNTQ5YmEyNjI=,2020-12-10 07:02:46,"['cat in box', 'defecation']",,Negan,5502,"[1239, 363, 2474, 2964]",6254.0,13730.0,10375.763788659793,2690.0450020686985,387.9749309999993,7030.0,123.925,7040,7.0
123,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpjNTQwZDYxYi0xNmU0LTRjMDItYjA1Ni0wYzA0ODkyMzNmODM=,2020-12-24 18:07:24,"['cat in box', 'non_elimination']","18:07:16	18:09:33	Confirmed activity, cat in the box, non-elimination",Negan,5592,"[1465, -1521, 2883, 4423]",7250.0,13301.0,10925.324095022625,2648.813618172782,176.77493100000288,12840.0,43.525,7250,18.1
124,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpjNzEwZjNjNy1lM2I3LTQ0OTQtODBjNi04ZThhOTRhNzllNGE=,2021-10-15 15:43:37,"['cat in box', 'non_elimination']","15:43:37	15:43:40	Confirmed activity, cat in the box, non-elimination",Negan,4936,"[422, 1984, 757, 4747]",7906.0,13063.0,8088.214003164557,854.1998630904903,63.1749439999993,7910.0,48.9,7910,15.7
125,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpjYmNiOWM2ZS1kMzhkLTQxMmEtYjhiMy03YzY2ODRiYjRiMjA=,2020-12-07 02:35:30,"['cat in box', 'urination']",,Negan,5511,"[1497, -206, 2968, 3060]",7280.0,13679.0,10099.345807613168,2731.391470719322,194.37495600000284,7330.0,71.825,7319,2.6
126,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpjYWIwYWNmZS01NzNkLTRiYjItODJhNi0xNDVkMzdhMGMxNDM=,2021-01-08 10:42:31,"['cat in box', 'defecation']","10:42:32	10:43:45	Confirmed activity, cat in the box, defecation",Negan,5497,"[612, 132, 2284, 4137]",7202.0,13879.0,10123.272955246914,2735.900037747715,129.57494100000304,7200.0,38.725,7165,10.7
127,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpjZjlkMmZhMi1lMDY0LTQ5ZWUtYWM0Yi1mNWQ0NzcxZTRmNGQ=,2021-01-13 14:52:15,"['urination', 'cat in box']","14:52:15	14:54:09	Confirmed activity, cat in the box, urination",Negan,5628,"[1237, -1047, 3145, 3991]",7320.0,13475.0,10870.141715116279,2623.4103643801304,171.97494400000323,7330.0,31.275,7326,14.9
128,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpjZTRkOGVmNC02YTc2LTQyYWUtYTc4OS05NzBmYjc0OTU5OWI=,2021-01-14 01:40:54,"['cat in box', 'urination']","1:40:53	1:45:18	Confirmed activity, cat in the box, urination",Negan,5510,"[1392, -928, 2906, 3949]",7287.0,14220.0,11811.323828125,2160.026987123752,319.97493900000245,12850.0,31.675,7319,1.7
129,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpjZWZhNTE4ZS1hMzFlLTQwMDAtYjE4Ni0wMGNkYTQ5ODlkYmU=,2020-12-13 00:49:58,"['urination', 'cat in box']","0:49:39	0:51:12	Confirmed activity, cat in the box, urination",,5503,"[1868, -53, 2313, 3115]",7258.0,13500.0,10220.43106060606,2732.001435523514,131.97494100000267,7260.0,48.625,7243,0.8
130,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpkMjUzN2M3Mi01NGM4LTQxMTEtYjk1NS0xNzcyMGRmYmQxZGY=,2021-01-07 13:36:34,"['cat in box', 'non_elimination']","13:36:36	13:37:10	Confirmed activity, cat in the box, non-elimination",Negan,5572,"[1093, 90, 2060, 4425]",7652.0,13691.0,9624.92548076923,2649.858459878486,93.57493199998862,7650.0,33.175,7668,13.6
131,VA00000000000037,RXZlbnRJbmZvcm1hdGlvbjpkMmEzMjNkMS0xY2FlLTQzYTgtOGE3OS1jMDYzOGY2MmRlNzE=,2020-12-17 14:14:45,"['urination', 'cat in box']","14:14:53	14:15:27	Confirmed activity, cat in the box, urination",,5511,"[1773, -839, 2618, 3599]",7154.0,13672.0,8976.843196902655,2583.5963453722266,90.37493700000276,7160.0,42.925,7151,14.2
